Proposal ID,Investigator1,Investigator2
GRT00048347,"Hwang, Jinwoo",""
GRT00048351,"Ghoshal, Kalpana",""
GRT00048352,"Fernandez, Soledad A",""
GRT00048354,"Isurin, Ludmila",""
GRT00048355,"Campo, John Vincent",""
GRT00048359,"Corrigan, John D",""
GRT00048361,"Teixeira, Fernando L.",""
GRT00048362,"Rafael-Fortney, Jill A",""
GRT00048364,"Kiourti, Asimina",""
GRT00048365,"Bockbrader, John Harlan",""
GRT00048368,"Lteif, Ghada Nadim",""
GRT00048373,"Knudsen, Bodo Egon",""
GRT00048374,"Rabidoux, Paula Carole",""
GRT00048375,"Hovick, Stephen Matthew",""
GRT00048377,"Wolfe, Andrea Dayle",""
GRT00048378,"Guo, Lianwang",""
GRT00048382,"Munoz Garcia, Agustin",""
GRT00048383,"Coutinho da Silva, Marco Antonio",""
GRT00048384,"Hostnik, Eric Travis",""
GRT00048386,"Harne, Ryan L",""
GRT00048387,"Prakash, Shaurya",""
GRT00048389,"Kural, Comert",""
GRT00048390,"Sun, Huan",""
GRT00048391,"Stewart, Christopher Charles",""
GRT00048394,"Bons, Jeffrey Peter",""
GRT00048395,"Bons, Jeffrey Peter",""
GRT00048396,"Peter, Annika Hazel Gottliebe",""
GRT00048397,"Kloos, Anne Dillman",""
GRT00048400,"Accornero, Federica",""
GRT00048401,"Mercer, Kristin Lee",""
GRT00048402,"Giusti, M Monica",""
GRT00048404,"Coutinho da Silva, Marco Antonio",""
GRT00048405,"Klatt, Maryanna D",""
GRT00048406,"Englert, Joshua A",""
GRT00048407,"Roy, Sashwati",""
GRT00048409,"Ranganathan, Parvathi",""
GRT00048410,"Raderstorf, Tim",""
GRT00048414,"Pairis-Garcia, Monique D",""
GRT00048415,"Panero, Wendy R",""
GRT00048418,"Thompson, Todd Alan",""
GRT00048419,"Thompson, Todd Alan",""
GRT00048420,"Sawyer, Derek",""
GRT00048421,"Yu, Zhongtang",""
GRT00048422,"Cook, Ann Elizabeth",""
GRT00048423,"Sawyer, Audrey",""
GRT00048425,"Tilmon, Kelley Jean",""
GRT00048428,"Janssen, Paul M",""
GRT00048429,"Reczek, Rebecca Walker",""
GRT00048431,"Jenkins, Lawrence C",""
GRT00048432,"Knopp, Michael",""
GRT00048433,"Knopp, Michael",""
GRT00048434,"Cai, Yongyang",""
GRT00048435,"Cai, Yongyang",""
GRT00048442,"Kostyk, Sandra K",""
GRT00048444,"Yu, Deyue",""
GRT00048445,"Li, Guoqiang",""
GRT00048449,"Logan, Trevon D'Marcus",""
GRT00048450,"Brodnik, Melanie Susan",""
GRT00048452,"Chandler, Heather",""
GRT00048453,"Choi, Stacey S",""
GRT00048455,"Wu, Li",""
GRT00048458,"Suo, Zucai",""
GRT00048459,"Suo, Zucai",""
GRT00048460,"Sotomayor, Marcos Manuel",""
GRT00048461,"Artsimovitch, Irina",""
GRT00048462,"Musier-Forsyth, Karin M",""
GRT00048463,"Lindert, Steffen",""
GRT00048464,"Lindert, Steffen",""
GRT00048465,"Sotomayor, Marcos Manuel",""
GRT00048466,"Badu-Tawiah, Abraham K",""
GRT00048467,"McGrier, Psaras Lamar",""
GRT00048468,"Wrighton, Kelly Catherine",""
GRT00048469,"Vasu, Sumithira",""
GRT00048470,"Erbaugh, John Mark",""
GRT00048471,"Khanna, Savita",""
GRT00048474,"Mishra, Anjali",""
GRT00048475,"Weisenberger, Janet M.",""
GRT00048477,"Fields, Henry William",""
GRT00048478,"Tinoco, Gabriel",""
GRT00048479,"Patterson, Emily S",""
GRT00048480,"Quimby, Jessica M",""
GRT00048481,"Onate, James Arthur",""
GRT00048484,"Alinari, Lapo",""
GRT00048485,"Mikulik, Zhanna",""
GRT00048487,"Freimer, Miriam Laura",""
GRT00048489,"Canas, Luis A",""
GRT00048490,"Dougherty, Bradley E",""
GRT00048491,"Miller, Sally Ann",""
GRT00048492,"Peterson, Devin",""
GRT00048494,"Virk, Subhdeep",""
GRT00048496,"Bielicki, Jeffrey M",""
GRT00048497,"Sioshansi, Ramteen Mehr",""
GRT00048499,"Bench, Harmony",""
GRT00048500,"Khafizov, Marat",""
GRT00048502,"Alexandrov, Boian Todorov",""
GRT00048503,"Bowen, Rachel",""
GRT00048505,"Nangle, Edward John",""
GRT00048507,"Franco, Veronica",""
GRT00048508,"Franco, Veronica",""
GRT00048510,"Okabe, Toshimasa",""
GRT00048511,"Wold, Loren Eugene",""
GRT00048512,"Shen, Mo-How Herman",""
GRT00048514,"Reynolds, Julie Annette",""
GRT00048516,"Pasian, Claudio Carlos",""
GRT00048518,"Mcgovern, Colleen Marie",""
GRT00048519,"Williams, Valarie Lucille",""
GRT00048521,"Freimer, Miriam Laura",""
GRT00048522,"Carey, Christopher Alan",""
GRT00048523,"Kumar, Mrinal",""
GRT00048526,"Yu, Elizabeth M",""
GRT00048527,"Woyach, Jennifer Ann",""
GRT00048528,"Baiocchi, Robert A",""
GRT00048530,"Xing, Yulong",""
GRT00048532,"Nguyen, Hoi Huu",""
GRT00048533,"Dong, Yizhou",""
GRT00048534,"Radwanski, Przemyslaw",""
GRT00048535,"katz, Eric Edward",""
GRT00048536,"Ho, W.S. Winston",""
GRT00048538,"Kubota, Chieri",""
GRT00048539,"Stockinger, Eric Josef",""
GRT00048541,"Shiverdecker, Teresa A",""
GRT00048542,"Jiang, Xinquan",""
GRT00048543,"Kvaratskhelia, Mamuka",""
GRT00048545,"Bertino, Erin Marie",""
GRT00048546,"Mancl, Karen Marie",""
GRT00048547,"Cheng, Xiaolin",""
GRT00048548,"Kraft, Nicole L",""
GRT00048552,"Karpurapu, Manjula",""
GRT00048555,"Jaggars, Shanna E",""
GRT00048560,"Quick, Adam D",""
GRT00048563,"Izzo, Margaretha Vreeburg",""
GRT00048569,"Nist, Marliese Dion",""
GRT00048570,"Stockinger, Eric Josef",""
GRT00048572,"McHale, Leah K",""
GRT00048573,"Stockinger, Eric Josef",""
GRT00048576,"Hutson, Elizabeth Nicole",""
GRT00048577,"Emani, Sitaramesh",""
GRT00048579,"Roewer, Stephanie Di Stasi",""
GRT00048580,"Ma, Jianjie",""
GRT00048581,"Abdel-Rahman, Mohamed H",""
GRT00048582,"Cebulla, Colleen Marie",""
GRT00048583,"Roberts, Cynthia Jane",""
GRT00048585,"Kolb, Stephen J",""
GRT00048587,"Chen, Chi-Chih",""
GRT00048592,"Powell, Heather Megan",""
GRT00048596,"Sohngen, Brent Laboiteaux",""
GRT00048600,"Christian, Lisa Michelle",""
GRT00048602,"Satoskar, Abhay R.",""
GRT00048603,"Moberly, Aaron C.",""
GRT00048605,"Stevenson, Kurt B",""
GRT00048608,"Xu, Wei",""
GRT00048609,"Bender, Mark A",""
GRT00048610,"Hawley, Joshua D",""
GRT00048611,"Hawley, Joshua D",""
GRT00048615,"Grottoli, Andrea G",""
GRT00048617,"Stanek, Krzysztof Zbignien",""
GRT00048618,"Relling, Alejandro Enrique",""
GRT00048621,"Velleman, Sandra Gayle",""
GRT00048622,"Perry, Kayla Ilona",""
GRT00048626,"Pinsonneault, Marc Howard",""
GRT00048627,"Pinsonneault, Marc Howard",""
GRT00048628,"Terando, Alicia Maria",""
GRT00048629,"Mathur, Smita",""
GRT00048631,"Donna, Javier Daniel",""
GRT00048632,"Barajas, Juan Martin",""
GRT00048633,"Pancholi, Preeti",""
GRT00048635,"Cruz-Monserrate, Zobeida",""
GRT00048639,"Wu, Li",""
GRT00048643,"Heerema, Nyla A.",""
GRT00048644,"Gaitonde, Datta V",""
GRT00048645,"Siston, Robert Anthony",""
GRT00048646,"Harne, Ryan L",""
GRT00048647,"Jarjour, Wael Najib",""
GRT00048648,"Cho, Han Na",""
GRT00048649,"Harne, Ryan L",""
GRT00048651,"Cho, Han Na",""
GRT00048652,"Sutton, Jeffrey A.",""
GRT00048653,"Rivlin, Katherine",""
GRT00048655,"Robbins, Julie",""
GRT00048659,"Heacock, Allison Christine",""
GRT00048661,"Goncalves Arruda, Andreia",""
GRT00048662,"Ho, W.S. Winston",""
GRT00048665,"Tomasko, David Lane",""
GRT00048666,"Bakshi, Bhavik Ramesh",""
GRT00048667,"Palmer, Andre Francis",""
GRT00048668,"Samimy, Mohammad",""
GRT00048669,"Viswanathan, Gopal Babu",""
GRT00048672,"Sun, Zongyang",""
GRT00048674,"Benfield, David Allen",""
GRT00048675,"Balada-Llasat, Joan-Miquel",""
GRT00048676,"Sipos, Jennifer Anne",""
GRT00048677,"Wesolowski, Robert",""
GRT00048678,"Weisenberger, Janet M.",""
GRT00048679,"Burghes, Arthur Harry Macleo",""
GRT00048680,"Rizzoni, Giorgio",""
GRT00048681,"Tinoco, Gabriel",""
GRT00048682,"Rhoads, Robert Ben",""
GRT00048684,"Kim, Sanggu",""
GRT00048685,"Puduvalli, Vinay K",""
GRT00048688,"Shearer, Scott Allan",""
GRT00048689,"Shearer, Scott Allan",""
GRT00048692,"Zhao, Hongping",""
GRT00048693,"Carstens, Bryan Charles",""
GRT00048694,"Bielefeld, Eric Charles",""
GRT00048695,"Goncalves Arruda, Andreia",""
GRT00048696,"Robinson, Heather Reed",""
GRT00048698,"Haas, Garrie Joseph",""
GRT00048699,"Keener, Harold Marion",""
GRT00048700,"Rogers, Peter F",""
GRT00048701,"Rogers, Peter F",""
GRT00048702,"Ozkan, Erdal",""
GRT00048703,"Wold, Loren Eugene",""
GRT00048704,"Miles, Wayne",""
GRT00048705,"Mackey, David M",""
GRT00048706,"Kowalcyk, Barbara Buck",""
GRT00048707,"Kowalcyk, Barbara Buck",""
GRT00048708,"Dai, Ran",""
GRT00048709,"Barker, David John",""
GRT00048711,"Chatzakis, Emmanouil",""
GRT00048712,"Kubota, Chieri",""
GRT00048713,"Yousef, Ahmed Elmeleigy",""
GRT00048714,"Goff, Debra Ann",""
GRT00048716,"Peterson, Devin",""
GRT00048717,"Jones, Susan Catherine",""
GRT00048718,"Michel, Andrew P.",""
GRT00048719,"Bhatnagar, Bhavana",""
GRT00048720,"Peterson, Devin",""
GRT00048721,"Amer, Amal",""
GRT00048722,"Page, Stephen John",""
GRT00048723,"Bertino, Erin Marie",""
GRT00048725,"Bielefeld, Eric Charles",""
GRT00048726,"Imitola, Jaime",""
GRT00048727,"Gallego Perez, Daniel",""
GRT00048729,"Zhang, Yinqian",""
GRT00048730,"Dean, David",""
GRT00048732,"Chalmers, Jeffrey John",""
GRT00048734,"Michel, Andrew P.",""
GRT00048736,"Olencki, Thomas E",""
GRT00048737,"Allen, Theodore Tetreault",""
GRT00048738,"Allen, Theodore Tetreault",""
GRT00048739,"Shafieezadeh, Abdollah",""
GRT00048740,"Kenah, Eben E",""
GRT00048742,"Ludwig, Thomas",""
GRT00048743,"Ludwig, Thomas",""
GRT00048744,"Mishra, Anjali",""
GRT00048745,"Mishra, Anjali",""
GRT00048746,"Kelley, Kathryn Lynette",""
GRT00048747,"Pasian, Claudio Carlos",""
GRT00048748,"Ayoub, Isabelle",""
GRT00048749,"Mcgovern, Colleen Marie",""
GRT00048750,"Scheerens, Joseph Carl",""
GRT00048751,"Bolte, John H",""
GRT00048752,"Dungan, Kathleen Marie",""
GRT00048753,"Bohrer, Gil",""
GRT00048754,"Dillhoff, Mary Elizabeth",""
GRT00048755,"Srinivasan, Krishnaswamy",""
GRT00048756,"Awan, Farrukh Tauseef",""
GRT00048757,"Peterson, Devin",""
GRT00048758,"Peterson, Devin",""
GRT00048760,"Yousef, Ahmed Elmeleigy",""
GRT00048761,"Fogt, Jennifer Gail Swingle",""
GRT00048762,"Johnson, Reed McIntyre",""
GRT00048763,"Imitola, Jaime",""
GRT00048765,"Kim, Sanggu",""
GRT00048766,"Gallego Perez, Daniel",""
GRT00048767,"Hays, John L",""
GRT00048768,"Benzakein, Meyer Jacques",""
GRT00048769,"Cianciolo, Rachel E",""
GRT00048770,"Mims, Alice Scott",""
GRT00048771,"Mims, Alice Scott",""
GRT00048772,"Pancholi, Preeti",""
GRT00048773,"Cranmer, Skyler John",""
GRT00048774,"Hu, Zhiwei",""
GRT00048775,"Weinberg, Bruce A",""
GRT00048776,"Robinson, Amanda Lea",""
GRT00048779,"Ozkan, Umit S",""
GRT00048780,"Ozkan, Umit S",""
GRT00048781,"Brunelli, Nicholas A",""
GRT00048783,"Briggs, Matthew Scott",""
GRT00048784,"Rovin, Brad Harris",""
GRT00048785,"Kuret, Jeffrey Allan",""
GRT00048787,"Kuret, Jeffrey Allan",""
GRT00048788,"Yoon, Sung Ok",""
GRT00048791,"Kuret, Jeffrey Allan",""
GRT00048794,"Flanigan, David C.",""
GRT00048795,"Iams, Jay Donald",""
GRT00048797,"Daron, Josquin Martin Thibault",""
GRT00048800,"Buhimschi, Catalin",""
GRT00048802,"Hussan, Hisham",""
GRT00048803,"Gray, Darrell Mason",""
GRT00048804,"Krishna, Somashekar G",""
GRT00048805,"Peters, Ellen M",""
GRT00048806,"Schmitt, Laura Clare",""
GRT00048808,"Wang, Tzu-Fei",""
GRT00048810,"Conwell, Darwin Lewis",""
GRT00048811,"Conwell, Darwin Lewis",""
GRT00048813,"Downey, Douglas B",""
GRT00048814,"Desai, Payal C",""
GRT00048816,"De Boeck, Paulus",""
GRT00048817,"Minozzi, William Michael",""
GRT00048818,"Knoester, Christopher W.",""
GRT00048819,"Parvin, Jeffrey",""
GRT00048820,"Hall-Stoodley, Luanne",""
GRT00048821,"Kelly, Sean Gerard",""
GRT00048822,"Li, Lang",""
GRT00048827,"Klatt, Maryanna D",""
GRT00048829,"Onate, James Arthur",""
GRT00048830,"Schumacher, Douglass William",""
GRT00048831,"Gurcan, Metin Nafi",""
GRT00048832,"Heerema, Nyla A.",""
GRT00048833,"Hall-Stoodley, Luanne",""
GRT00048834,"Michel, Frederick C",""
GRT00048835,"Grimstead, Deanna Noel",""
GRT00048836,"Neef, Nancy A",""
GRT00048838,"Brenkus, Natassia R",""
GRT00048840,"Jaggars, Shanna E",""
GRT00048844,"Petrill, Stephen Anthony",""
GRT00048845,"Quadlin, Natasha Michaela",""
GRT00048847,"Lundine, Jennifer Peterson",""
GRT00048849,"Roe, Brian Eric",""
GRT00048850,"Gopalakrishnan, Sathya",""
GRT00048851,"Kang, Yun Seok",""
GRT00048852,"Zhao, Hongping",""
GRT00048856,"Qin, Rongjun",""
GRT00048858,"Griffith, Elizabeth M",""
GRT00048859,"Rajan, Siddharth",""
GRT00048861,"Leroy, Adam",""
GRT00048862,"Kurita, Takeshi",""
GRT00048864,"Sawyer, Derek",""
GRT00048870,"Yilmaz, Burak",""
GRT00048872,"Petty, Richard Edward",""
GRT00048873,"Dorrance, Anne E",""
GRT00048874,"Mills, Michael John",""
GRT00048877,"Brunelli, Nicholas A",""
GRT00048878,"Lin, Li-Chiang",""
GRT00048879,"Mills, Michael John",""
GRT00048880,"Lau, ChunNing",""
GRT00048882,"Wang, Lei",""
GRT00048883,"Jain, Sonu Abhishek",""
GRT00048887,"Liu, Zhengyu",""
GRT00048888,"Liu, Zhengyu",""
GRT00048889,"Hofmeister, Craig C",""
GRT00048890,"Cohen, Jeffrey Harris",""
GRT00048891,"Mascarenhas, Sheryl Felicity",""
GRT00048896,"Deora, Rajendar",""
GRT00048897,"Englert, Joshua A",""
GRT00048898,"Stoodley, Paul",""
GRT00048899,"Quatman, Carmen E.",""
GRT00048904,"Carson, William Edgar",""
GRT00048906,"Rogers, Kerry",""
GRT00048909,"Allen, Theodore Tetreault",""
GRT00048910,"Young, David J",""
GRT00048911,"Alexandrov, Boian Todorov",""
GRT00048912,"Verweij, Hendrik",""
GRT00048913,"Verweij, Hendrik",""
GRT00048914,"Marzette, Russell",""
GRT00048915,"Stredney, Donald L",""
GRT00048916,"Zhang, Mingjun",""
GRT00048917,"Diaz, Philip Tomas",""
GRT00048918,"Go, Michael R",""
GRT00048919,"Jordan, Lisa Ann",""
GRT00048920,"Mutti, Donald O",""
GRT00048921,"Walline, Jeffrey Jay",""
GRT00048922,"Janssen, Paul M",""
GRT00048923,"Merfeld, Daniel Michael",""
GRT00048925,"Yount, Jacob",""
GRT00048928,"Gauthier, Daniel",""
GRT00048929,"Scharre, Douglas William",""
GRT00048930,"Shearer, Scott Allan",""
GRT00048931,"Robinson, Heather Reed",""
GRT00048934,"Berger, Paul Raymond",""
GRT00048935,"Katchova, Ani L",""
GRT00048938,"Niblack, Terry Lee",""
GRT00048939,"Chen, Hung-Chu",""
GRT00048941,"Winslow, Christopher J",""
GRT00048943,"Parikh, Samir V",""
GRT00048944,"Reilly, Matthew A",""
GRT00048945,"Shafieezadeh, Abdollah",""
GRT00048948,"Coppola, Vincenzo",""
GRT00048949,"Mansour, Anthony Georges",""
GRT00048950,"May, Andrew A",""
GRT00048951,"Mace, Thomas A",""
GRT00048953,"DuPont, William H",""
GRT00048954,"Birkhold, Matthew",""
GRT00048956,"Merfeld, Daniel Michael",""
GRT00048957,"Rogers, Peter F",""
GRT00048961,"Brock, Guy",""
GRT00048962,"Zhang, Jianying",""
GRT00048963,"Freimer, Miriam Laura",""
GRT00048964,"Wood, David Webster",""
GRT00048965,"Brunelli, Nicholas A",""
GRT00048969,"Sardesai, Sagar",""
GRT00048970,"Durgam, Sushmitha Sekhar",""
GRT00048974,"Yu, Jianhua",""
GRT00048976,"Mims, Alice Scott",""
GRT00048978,"Villamena, Frederick Aman",""
GRT00048982,"Yoon, Sung Ok",""
GRT00048983,"Davanloo Tajbakhsh, Sam",""
GRT00048985,"Cao, Lei Raymond",""
GRT00048987,"Wild, Tiffany Ann",""
GRT00048989,"Guttridge, Denis Christian",""
GRT00048991,"Qin, Feng",""
GRT00048993,"Sadayappan, P",""
GRT00048994,"Mani, Rajeswaran",""
GRT00048996,"Schrock, Morgan Suzanne",""
GRT00048999,"Dai, Ran",""
GRT00049003,"Dorrance, Adrienne M",""
GRT00049006,"Quan, Ning",""
GRT00049007,"Dorrance, Adrienne M",""
GRT00049008,"Leight, Jennifer",""
GRT00049010,"Long, Meixiao",""
GRT00049011,"Kahraman, Ahmet",""
GRT00049013,"Cheng, Xiaolin",""
GRT00049016,"Mani, Shylaja",""
GRT00049018,"Kural, Comert",""
GRT00049019,"Sutradhar, Alok",""
GRT00049020,"Rhoads, Robert Ben",""
GRT00049023,"Khafizov, Marat",""
GRT00049025,"Rhoads, Robert Ben",""
GRT00049026,"Lenhart, John Jerome",""
GRT00049027,"Song, Jonathan W",""
GRT00049028,"Song, Jonathan W",""
GRT00049029,"Marras, William Steven",""
GRT00049030,"Parthasarathy, Srinivasan",""
GRT00049031,"Shroff, Ness B",""
GRT00049032,"Blanas, Spyridon",""
GRT00049034,"Ramnath, Rajiv",""
GRT00049035,"Robinson, Heather Reed",""
GRT00049036,"Ho, W.S. Winston",""
GRT00049037,"Cantemir, Codrin Gruie",""
GRT00049038,"Cantemir, Codrin Gruie",""
GRT00049039,"Cao, Lei Raymond",""
GRT00049040,"Jacob, Naduparambil K",""
GRT00049042,"Kohler, Bern",""
GRT00049044,"Arasada, Rajeswara Rao",""
GRT00049046,"Song, Jonathan W",""
GRT00049047,"Nimjee, Shahid M",""
GRT00049048,"Krishna, Vibhor",""
GRT00049049,"Abdel-Rasoul, Mahmoud H",""
GRT00049053,"Zweier, Jay Louis",""
GRT00049062,"Lang, Jan",""
GRT00049064,"Paskett, Electra Diane",""
GRT00049065,"Weiss, William Paul",""
GRT00049067,"Freisthler, Bridget J",""
GRT00049068,"Goldsby, Thomas Joseph",""
GRT00049073,"Schwab, Jan Markus",""
GRT00049077,"Daehn, Glenn Steven",""
GRT00049079,"Liu, Zhengyu",""
GRT00049080,"He, Kai",""
GRT00049081,"He, Kai",""
GRT00049082,"Zhang, Yinqian",""
GRT00049085,"Kenah, Eben E",""
GRT00049090,"Shirley, Lawrence Andrew",""
GRT00049091,"Xu, Yi",""
GRT00049092,"Salsberry, Pamela Jayne",""
GRT00049098,"Hai, Tsonwin",""
GRT00049099,"Hagenberger, Michael J",""
GRT00049102,"Xia, Yong",""
GRT00049103,"Brammer, Jonathan",""
GRT00049112,"Popovich, Phillip Gordon",""
GRT00049113,"Adunka, Oliver",""
GRT00049115,"Wu, Li",""
GRT00049119,"Justice, Laura M",""
GRT00049120,"Johnson, Reed McIntyre",""
GRT00049121,"Grottoli, Andrea G",""
GRT00049122,"Darrah, Thomas Henry",""
GRT00049124,"Thompson, Todd Alan",""
GRT00049125,"Lopez, Laura A",""
GRT00049126,"Lopez, Laura A",""
GRT00049127,"Piermarini, Peter M.",""
GRT00049128,"Jaroniec, Christopher P",""
GRT00049129,"Sotomayor, Marcos Manuel",""
GRT00049130,"Sotomayor, Marcos Manuel",""
GRT00049131,"Kohler, Bern",""
GRT00049132,"Zeigler, Daniel Ray",""
GRT00049134,"O'Malley, David M",""
GRT00049135,"Ranganathan, Parvathi",""
GRT00049136,"Dringenberg, Emily A",""
GRT00049142,"Fishel, Richard Allan",""
GRT00049146,"Alevriadou, Barbara Rita",""
GRT00049147,"Golomb, Julie D.",""
GRT00049148,"Schwab, Jan Markus",""
GRT00049152,"Coutellier, Laurence Daniele",""
GRT00049155,"Steckel, Richard Hall",""
GRT00049157,"Lin, Li-Chiang",""
GRT00049160,"Lenhart, John Jerome",""
GRT00049168,"Cheng, Chin-Min",""
GRT00049169,"Lillard, Dean R",""
GRT00049170,"Lillard, Dean R",""
GRT00049171,"Venere, Monica",""
GRT00049173,"Shen, Han-Wei",""
GRT00049176,"Bair, John David",""
GRT00049177,"Lindsey, Alexander Joseph",""
GRT00049178,"Gillespie, Shannon Lynn",""
GRT00049180,"Kue, Jennifer",""
GRT00049181,"Wu, Li",""
GRT00049183,"Giurgescu, Carmen",""
GRT00049184,"Kowalcyk, Barbara Buck",""
GRT00049185,"Pickler, Rita Hundley",""
GRT00049187,"Sneller, Clay Hurd",""
GRT00049188,"Sneller, Clay Hurd",""
GRT00049189,"Brunelli, Nicholas A",""
GRT00049190,"Lin, Li-Chiang",""
GRT00049191,"Kawakami, Roland K",""
GRT00049192,"Mirzaei, Golrokh",""
GRT00049194,"Saif, Linda Jean",""
GRT00049196,"Zhang, Jianying",""
GRT00049197,"Fernandez, Soledad A",""
GRT00049198,"Fernandez, Soledad A",""
GRT00049200,"Freimer, Miriam Laura",""
GRT00049203,"Lin, Chien-Liang Glenn",""
GRT00049206,"Dasi, Lakshmi P",""
GRT00049210,"Crane, Dushka Aida",""
GRT00049212,"Meyer, Marty Michael",""
GRT00049216,"Hanks, Christopher D",""
GRT00049218,"Foster, Brian Lee",""
GRT00049219,"Gurcan, Metin Nafi",""
GRT00049220,"Palmer, Andre Francis",""
GRT00049223,"Sullivan, Matthew",""
GRT00049224,"Artsimovitch, Irina",""
GRT00049225,"Ruiz, Natividad",""
GRT00049226,"Shafaat, Hannah Syeda",""
GRT00049227,"Coe, James Vernon",""
GRT00049228,"Suo, Zucai",""
GRT00049230,"McGrier, Psaras Lamar",""
GRT00049231,"Byrd, John C",""
GRT00049232,"Tumin, Rachel Ann",""
GRT00049233,"Plageman, Timothy Francis",""
GRT00049236,"Hall, Lisa M",""
GRT00049237,"Mathe, Ewy Audrey",""
GRT00049239,"Zhang, Mingjun",""
GRT00049241,"Kaffenberger, Benjamin Harris",""
GRT00049243,"England, Eric M",""
GRT00049245,"Dauki, Anees M",""
GRT00049247,"Ramnath, Rajiv",""
GRT00049248,"Bakshi, Bhavik Ramesh",""
GRT00049249,"Bakshi, Bhavik Ramesh",""
GRT00049250,"Bakshi, Bhavik Ramesh",""
GRT00049252,"Shroff, Ness B",""
GRT00049264,"Goldberger, Joshua E",""
GRT00049266,"Griffith, William Ashley",""
GRT00049267,"Yurkovich, Benjamin J",""
GRT00049268,"Beatty, James Justin",""
GRT00049269,"Beatty, James Justin",""
GRT00049270,"Stover, Daniel G",""
GRT00049271,"Arnold, William David",""
GRT00049272,"Bong, Dennis",""
GRT00049273,"Kohler, Bern",""
GRT00049274,"Rajanbabu, Thaliyil V",""
GRT00049275,"Cowan, James Allan",""
GRT00049276,"Hood, James",""
GRT00049278,"Chaffin, Justin David",""
GRT00049279,"Chaffin, Justin David",""
GRT00049281,"Pollock, Raphael Etomar",""
GRT00049283,"Gouma, Pelagia-Iren",""
GRT00049284,"Lee, Jin-Fa",""
GRT00049285,"Hill, Amy Lynn",""
GRT00049288,"Gauthier, Daniel",""
GRT00049290,"Evans, David Clay",""
GRT00049291,"Shearer, Scott Allan",""
GRT00049292,"Shearer, Scott Allan",""
GRT00049293,"Shearer, Scott Allan",""
GRT00049294,"Dorrance, Anne E",""
GRT00049296,"Janssen, Paul M",""
GRT00049297,"Taylor, Christopher Gordon",""
GRT00049301,"Gur, Tamar L",""
GRT00049302,"Castro, Carlos Ernesto",""
GRT00049303,"Castro, Carlos Ernesto",""
GRT00049304,"Merfeld, Daniel Michael",""
GRT00049305,"Ameri, Ali A.",""
GRT00049306,"Ma, Jianjie",""
GRT00049308,"McNamara, Jack Joseph",""
GRT00049309,"Sutton, Jeffrey A.",""
GRT00049310,"Sutton, Jeffrey A.",""
GRT00049311,"Kumar, Mrinal",""
GRT00049312,"Heremans, Joseph P",""
GRT00049313,"Bailey, John Kevin",""
GRT00049316,"Green, Patrick Lee",""
GRT00049317,"Mathe, Ewy Audrey",""
GRT00049318,"Rovin, Brad Harris",""
GRT00049319,"Paskett, Electra Diane",""
GRT00049320,"Krishna, Sanjay",""
GRT00049321,"Efebera, Yvonne A",""
GRT00049322,"Devine, Steven M",""
GRT00049323,"Williams, Terence M",""
GRT00049324,"Rood, Kara Marie",""
GRT00049326,"Rogers, Peter F",""
GRT00049328,"Wu, Li",""
GRT00049329,"Moffatt-Bruce, Susan D.",""
GRT00049331,"Southerland, Lauren T.",""
GRT00049334,"Zhang, Mingjun",""
GRT00049335,"Zhang, Mingjun",""
GRT00049336,"Zhang, Mingjun",""
GRT00049337,"Turro, Claudia",""
GRT00049338,"Cowan, James Allan",""
GRT00049339,"Suo, Zucai",""
GRT00049340,"Cowan, James Allan",""
GRT00049341,"Suo, Zucai",""
GRT00049342,"Cowan, James Allan",""
GRT00049344,"Lau, ChunNing",""
GRT00049345,"Yang, Fengyuan",""
GRT00049346,"Johnson, Joel Tidmore",""
GRT00049347,"Ibba, Michael",""
GRT00049349,"Colbert, Susan H",""
GRT00049351,"Song, Jonathan W",""
GRT00049352,"He, Kai",""
GRT00049353,"Dong, Yizhou",""
GRT00049354,"Sardesai, Sagar",""
GRT00049355,"Meyer, Marty Michael",""
GRT00049356,"Chalker, Brad Alan",""
GRT00049358,"Zhao, Hongping",""
GRT00049360,"Kawakami, Roland K",""
GRT00049364,"Grandinetti, Philip John",""
GRT00049365,"Quatman, Carmen E.",""
GRT00049366,"Coe, James Vernon",""
GRT00049368,"Young, Nicholas Adam",""
